Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
7.112881999999999927e+00,2.966154999999999831e+01,4.249786000000000286e+01,7.875373999999999874e+00,5.627788000000000324e+01,4.044556999999999647e+01,5.378961999999999577e+00,4.468421000000000021e+01,1.753197000000000116e+01,2.429711999999999961e+01,8.790601000000000553e+00,8.604203999999999297e+00,2.643956999999999979e+01,6.566593000000000124e+00,5.191081999999999752e+00,6.385238000000000191e+00,4.309100999999999715e+01,3.217116000000000042e+01,9.856932999999999367e+01,6.806135999999999342e+01,4.248599999999999710e+01,2.432855999999999952e+01,1.114466000000000001e+01,3.895944000000000074e+00
7.085105999999999682e+00,2.953718999999999895e+01,4.247518999999999778e+01,7.898197999999999830e+00,5.628287999999999869e+01,4.063515000000000299e+01,5.424756999999999607e+00,4.489045000000000130e+01,1.747203999999999979e+01,2.396275999999999939e+01,8.854094999999999160e+00,8.590498000000000189e+00,2.688691999999999993e+01,6.611945999999999657e+00,5.169023000000000145e+00,6.456990000000000229e+00,4.281025999999999954e+01,3.236184999999999690e+01,9.840354999999999563e+01,6.792346999999999468e+01,4.235853999999999786e+01,2.428296999999999883e+01,1.113255000000000017e+01,3.890560999999999936e+00
7.095998999999999945e+00,2.951378000000000057e+01,4.248380999999999830e+01,7.936520999999999937e+00,5.631586999999999676e+01,4.085701000000000249e+01,5.387433999999999834e+00,4.528634999999999877e+01,1.739776000000000167e+01,2.363080000000000069e+01,8.869631999999999294e+00,8.593064999999999287e+00,2.746852000000000160e+01,6.608200000000000074e+00,5.162306000000000061e+00,6.371983000000000175e+00,4.254473000000000127e+01,3.265941999999999723e+01,9.840739999999999554e+01,6.784241000000000099e+01,4.229462000000000188e+01,2.428440000000000154e+01,1.115109999999999957e+01,3.893708000000000169e+00
7.104670999999999736e+00,2.953362999999999872e+01,4.268827000000000282e+01,8.002086000000000254e+00,5.658780000000000143e+01,4.134232999999999691e+01,5.394377000000000422e+00,4.577450999999999937e+01,1.738060000000000116e+01,2.326398999999999972e+01,8.899858999999999298e+00,8.645054000000000016e+00,2.807910000000000039e+01,6.629589000000000176e+00,5.141952999999999996e+00,6.459202999999999584e+00,4.235488000000000142e+01,3.310282000000000124e+01,9.862642999999999915e+01,6.783829000000000065e+01,4.230248999999999882e+01,2.433322000000000074e+01,1.119716000000000022e+01,3.911623000000000072e+00
7.116132000000000346e+00,2.954448999999999970e+01,4.288794999999999646e+01,8.067633000000000720e+00,5.680651999999999902e+01,4.178430000000000177e+01,5.375903000000000098e+00,4.620461999999999847e+01,1.731815999999999889e+01,2.289563000000000059e+01,8.979715999999999809e+00,8.659893999999999536e+00,2.857645000000000124e+01,6.635277000000000314e+00,5.080485999999999613e+00,6.500078000000000245e+00,4.211269999999999669e+01,3.354410000000000025e+01,9.852629000000000303e+01,6.772701999999999600e+01,4.225648000000000337e+01,2.435791000000000039e+01,1.120539999999999914e+01,3.909746999999999861e+00
7.127691999999999695e+00,2.956747000000000014e+01,4.311999999999999744e+01,8.126803999999999917e+00,5.707842999999999734e+01,4.216599000000000075e+01,5.352706999999999660e+00,4.659468999999999994e+01,1.729400000000000048e+01,2.257263999999999982e+01,8.982120999999999356e+00,8.673019000000000034e+00,2.897562999999999889e+01,6.621890999999999750e+00,5.050544999999999618e+00,6.511745999999999590e+00,4.192869999999999919e+01,3.396217000000000041e+01,9.855961999999999534e+01,6.765514000000000294e+01,4.222843999999999909e+01,2.438665999999999912e+01,1.122716999999999921e+01,3.910066000000000042e+00
7.140170000000000350e+00,2.965152000000000143e+01,4.333948000000000178e+01,8.167714999999999392e+00,5.734769000000000005e+01,4.254146999999999679e+01,5.354872000000000298e+00,4.692231999999999914e+01,1.726963999999999899e+01,2.233649000000000129e+01,9.042279999999999873e+00,8.661070999999999742e+00,2.930442999999999998e+01,6.633980000000000210e+00,5.029954000000000036e+00,6.522272000000000070e+00,4.182981000000000193e+01,3.433511000000000024e+01,9.850665999999999656e+01,6.757240000000000180e+01,4.221247000000000327e+01,2.439799999999999969e+01,1.123825000000000074e+01,3.910897999999999985e+00
7.168789000000000300e+00,2.971413000000000082e+01,4.359212999999999738e+01,8.236648000000000636e+00,5.762134999999999962e+01,4.290265999999999735e+01,5.351777000000000228e+00,4.721450999999999709e+01,1.725454999999999828e+01,2.214555999999999969e+01,9.099446000000000367e+00,8.685997000000000412e+00,2.954817999999999856e+01,6.644072999999999674e+00,5.017023000000000010e+00,6.535420000000000229e+00,4.174432999999999794e+01,3.467741999999999791e+01,9.844986000000000104e+01,6.747185000000000343e+01,4.218084000000000344e+01,2.439943999999999846e+01,1.125108999999999959e+01,3.911004999999999843e+00
7.188164000000000442e+00,2.977157000000000053e+01,4.376328000000000173e+01,8.284292000000000655e+00,5.781170999999999793e+01,4.317316000000000287e+01,5.341726999999999670e+00,4.741825000000000045e+01,1.725312999999999874e+01,2.201456999999999908e+01,9.119206000000000145e+00,8.686954999999999316e+00,2.973591000000000051e+01,6.647699000000000247e+00,5.002998999999999974e+00,6.528135999999999939e+00,4.165005000000000024e+01,3.492696000000000112e+01,9.837555999999999301e+01,6.739133999999999958e+01,4.213072999999999979e+01,2.439285999999999888e+01,1.125633999999999979e+01,3.914064999999999905e+00
7.196138000000000368e+00,2.976897999999999911e+01,4.384199999999999875e+01,8.317714000000000496e+00,5.785101999999999833e+01,4.327360000000000184e+01,5.340625000000000178e+00,4.752978999999999843e+01,1.724421999999999855e+01,2.188861999999999952e+01,9.171658000000000754e+00,8.725732000000000710e+00,2.991679999999999851e+01,6.649828000000000294e+00,5.003847999999999629e+00,6.555157000000000345e+00,4.155619000000000085e+01,3.510864999999999725e+01,9.838469000000000619e+01,6.737221999999999866e+01,4.211773000000000167e+01,2.440072999999999936e+01,1.126223000000000063e+01,3.923322000000000198e+00
7.197438000000000002e+00,2.973564999999999969e+01,4.388226000000000226e+01,8.333204000000000278e+00,5.780689000000000277e+01,4.330064000000000135e+01,5.358827999999999925e+00,4.765731000000000250e+01,1.723602999999999952e+01,2.176632999999999996e+01,9.197113999999999123e+00,8.729388000000000147e+00,3.014555999999999969e+01,6.679634000000000071e+00,5.013882999999999868e+00,6.565748000000000140e+00,4.142896999999999963e+01,3.528569999999999851e+01,9.839748000000000161e+01,6.736016999999999655e+01,4.211963000000000079e+01,2.440871999999999886e+01,1.127297000000000082e+01,3.929743000000000208e+00
7.174230999999999803e+00,2.963394999999999868e+01,4.378757999999999839e+01,8.326031999999999655e+00,5.754970999999999748e+01,4.316136000000000195e+01,5.361969000000000207e+00,4.775979999999999848e+01,1.722156999999999982e+01,2.156730999999999909e+01,9.184205000000000396e+00,8.707622000000000639e+00,3.053823999999999828e+01,6.717937000000000047e+00,5.016346999999999667e+00,6.592046999999999990e+00,4.114435000000000286e+01,3.550466999999999729e+01,9.849484999999999957e+01,6.744753000000000043e+01,4.216253999999999991e+01,2.442956999999999823e+01,1.128076000000000079e+01,3.929911999999999850e+00
7.111475999999999686e+00,2.942886999999999986e+01,4.360696000000000083e+01,8.288612999999999786e+00,5.708059000000000083e+01,4.294621000000000066e+01,5.377307000000000059e+00,4.786625999999999692e+01,1.717154999999999987e+01,2.122547000000000139e+01,9.207482000000000610e+00,8.679292999999999481e+00,3.114132999999999996e+01,6.762311999999999657e+00,5.046205999999999747e+00,6.586782999999999610e+00,4.069127999999999901e+01,3.579628000000000299e+01,9.858527999999999736e+01,6.754882999999999527e+01,4.217824999999999847e+01,2.443539000000000172e+01,1.126590999999999987e+01,3.909418000000000060e+00
7.035326999999999664e+00,2.921819999999999951e+01,4.341823999999999728e+01,8.233320000000000860e+00,5.649741999999999820e+01,4.265635000000000332e+01,5.368713999999999764e+00,4.803217999999999677e+01,1.708762000000000114e+01,2.076594000000000051e+01,9.198489999999999611e+00,8.630670000000000286e+00,3.194720999999999833e+01,6.824309000000000403e+00,5.055610999999999855e+00,6.647349000000000174e+00,4.004771999999999821e+01,3.618054999999999666e+01,9.859586000000000183e+01,6.755471000000000004e+01,4.216691000000000145e+01,2.441758000000000095e+01,1.123748999999999931e+01,3.870772000000000101e+00
6.939436999999999856e+00,2.894869999999999877e+01,4.319641000000000020e+01,8.169769999999999754e+00,5.582614000000000232e+01,4.236686000000000263e+01,5.337750999999999912e+00,4.822012999999999749e+01,1.698576999999999870e+01,2.014604999999999890e+01,9.207152000000000669e+00,8.529201000000000477e+00,3.299497999999999820e+01,6.888137000000000398e+00,5.064733000000000374e+00,6.702734000000000414e+00,3.920264000000000237e+01,3.668072999999999695e+01,9.851239999999999952e+01,6.750206000000000017e+01,4.212008999999999759e+01,2.437564000000000064e+01,1.118435000000000024e+01,3.813944999999999919e+00
6.889203000000000188e+00,2.877014000000000138e+01,4.312982999999999834e+01,8.150456999999999397e+00,5.545855000000000246e+01,4.227740000000000009e+01,5.327671999999999741e+00,4.844552000000000191e+01,1.691743999999999915e+01,1.964154999999999873e+01,9.198135000000000616e+00,8.479164000000000811e+00,3.385651000000000010e+01,6.967797000000000018e+00,5.069100999999999857e+00,6.728257000000000154e+00,3.855190999999999946e+01,3.715812999999999988e+01,9.843048000000000286e+01,6.747616999999999621e+01,4.206029999999999802e+01,2.433459999999999823e+01,1.115440000000000076e+01,3.779768999999999934e+00
6.867618000000000222e+00,2.872843999999999909e+01,4.313461000000000212e+01,8.179133000000000209e+00,5.527747000000000099e+01,4.240626000000000317e+01,5.325389000000000372e+00,4.856580000000000297e+01,1.687616999999999834e+01,1.928431000000000139e+01,9.242126000000000730e+00,8.454020999999999120e+00,3.447881999999999891e+01,6.996977000000000224e+00,5.037260999999999989e+00,6.772591000000000250e+00,3.818148000000000053e+01,3.755624000000000251e+01,9.831834000000000628e+01,6.741469999999999629e+01,4.204256000000000171e+01,2.430633999999999872e+01,1.113869000000000042e+01,3.767576000000000036e+00
6.862446000000000268e+00,2.869143000000000043e+01,4.319514000000000209e+01,8.187744999999999607e+00,5.521137999999999835e+01,4.263203000000000031e+01,5.336450000000000138e+00,4.873228999999999900e+01,1.687066000000000088e+01,1.894441000000000130e+01,9.318863000000000341e+00,8.451385000000000147e+00,3.511513999999999669e+01,7.041269999999999918e+00,5.056521000000000043e+00,6.813930000000000042e+00,3.779017000000000337e+01,3.798655999999999722e+01,9.836929000000000656e+01,6.739328999999999326e+01,4.202423999999999893e+01,2.430984000000000123e+01,1.114363999999999955e+01,3.762983999999999885e+00
6.855730999999999575e+00,2.865584000000000131e+01,4.322153000000000134e+01,8.194266999999999967e+00,5.514012999999999920e+01,4.281931999999999761e+01,5.329928999999999917e+00,4.888194000000000017e+01,1.681980000000000075e+01,1.860113000000000127e+01,9.359837000000000629e+00,8.460406000000000759e+00,3.568200000000000216e+01,7.082894999999999719e+00,5.030810999999999922e+00,6.889863000000000071e+00,3.740337000000000245e+01,3.839135999999999882e+01,9.841516000000000020e+01,6.743232999999999322e+01,4.197339999999999804e+01,2.431550999999999974e+01,1.113540000000000063e+01,3.757944999999999869e+00
6.835784000000000304e+00,2.859913999999999845e+01,4.317779999999999774e+01,8.211931999999999121e+00,5.496376000000000062e+01,4.303083000000000169e+01,5.327510000000000190e+00,4.894024999999999892e+01,1.678851999999999833e+01,1.825218999999999880e+01,9.426857999999999294e+00,8.420733000000000246e+00,3.614929999999999666e+01,7.166443000000000119e+00,5.053557999999999772e+00,6.898310000000000386e+00,3.697901999999999845e+01,3.877356999999999942e+01,9.830585000000000662e+01,6.738047000000000253e+01,4.194369999999999976e+01,2.428117999999999910e+01,1.110707999999999984e+01,3.744615000000000027e+00
6.826694999999999958e+00,2.860832999999999871e+01,4.322578000000000031e+01,8.212844999999999729e+00,5.491575999999999880e+01,4.326288000000000267e+01,5.333101000000000091e+00,4.903547999999999973e+01,1.674508000000000152e+01,1.795389000000000124e+01,9.521406999999999954e+00,8.445150999999999186e+00,3.665424000000000149e+01,7.212025999999999826e+00,5.039494999999999614e+00,6.963433000000000206e+00,3.658276000000000039e+01,3.920577000000000112e+01,9.834241000000000099e+01,6.728252999999999417e+01,4.192739999999999867e+01,2.428475999999999857e+01,1.111655999999999977e+01,3.742806999999999995e+00
6.824396000000000129e+00,2.858173999999999992e+01,4.322827000000000197e+01,8.212538000000000338e+00,5.481389999999999674e+01,4.349900000000000233e+01,5.333387000000000100e+00,4.907576999999999856e+01,1.673792999999999864e+01,1.763079000000000107e+01,9.570871999999999602e+00,8.446958000000000411e+00,3.706163999999999703e+01,7.258274000000000115e+00,5.030276999999999887e+00,6.992926999999999893e+00,3.622167000000000314e+01,3.961292000000000257e+01,9.836848000000000525e+01,6.727625000000000455e+01,4.191049999999999898e+01,2.428374000000000166e+01,1.111050999999999966e+01,3.736934000000000200e+00
6.818424000000000262e+00,2.854549000000000092e+01,4.321264999999999645e+01,8.217622000000000426e+00,5.468766999999999712e+01,4.378439999999999799e+01,5.348090000000000011e+00,4.911395999999999873e+01,1.669625999999999877e+01,1.733193999999999946e+01,9.617929000000000173e+00,8.446234000000000464e+00,3.742763999999999669e+01,7.323591000000000406e+00,5.013828000000000173e+00,7.056802000000000241e+00,3.583223999999999876e+01,3.999609000000000236e+01,9.840725999999999374e+01,6.726623999999999626e+01,4.189513000000000176e+01,2.427242999999999995e+01,1.109659000000000084e+01,3.732709999999999972e+00
6.806150999999999840e+00,2.851497000000000170e+01,4.319341000000000008e+01,8.221590000000000842e+00,5.452570999999999657e+01,4.396103000000000094e+01,5.328503000000000434e+00,4.904684999999999917e+01,1.665156999999999954e+01,1.699933000000000050e+01,9.750895999999999120e+00,8.460096999999999312e+00,3.772245999999999810e+01,7.369996999999999687e+00,5.018113999999999741e+00,7.134566999999999659e+00,3.540464999999999662e+01,4.038231999999999999e+01,9.829944999999999311e+01,6.719716999999999985e+01,4.181732000000000227e+01,2.423722000000000065e+01,1.108060000000000045e+01,3.726434999999999942e+00
6.803492000000000317e+00,2.852934000000000125e+01,4.319355999999999796e+01,8.215863000000000582e+00,5.441747000000000156e+01,4.432388999999999868e+01,5.352388999999999619e+00,4.904860000000000042e+01,1.660979000000000028e+01,1.668005000000000138e+01,9.816005000000000535e+00,8.475097999999999132e+00,3.801760000000000161e+01,7.514751000000000403e+00,4.985357999999999734e+00,7.184160999999999575e+00,3.502373999999999654e+01,4.083252000000000237e+01,9.844110000000000582e+01,6.721249000000000251e+01,4.184937999999999647e+01,2.424586000000000041e+01,1.107290000000000063e+01,3.725843999999999934e+00
6.789894000000000318e+00,2.848203000000000173e+01,4.313188000000000244e+01,8.217366000000000170e+00,5.425777999999999679e+01,4.453126999999999924e+01,5.345998999999999945e+00,4.896018999999999721e+01,1.656828000000000145e+01,1.635953999999999908e+01,9.896580999999999406e+00,8.464570000000000149e+00,3.821459999999999724e+01,7.580556999999999768e+00,4.991831999999999603e+00,7.260100000000000442e+00,3.460593999999999681e+01,4.123982000000000170e+01,9.841651000000000238e+01,6.715127999999999986e+01,4.177398999999999774e+01,2.420437000000000083e+01,1.105242999999999931e+01,3.714215999999999962e+00
6.777516999999999570e+00,2.848466000000000165e+01,4.305295999999999879e+01,8.216036000000000783e+00,5.407106999999999886e+01,4.481521000000000043e+01,5.358168000000000042e+00,4.882117000000000218e+01,1.652459999999999951e+01,1.603199000000000041e+01,1.000826999999999956e+01,8.472619999999999152e+00,3.835307000000000244e+01,7.632617999999999903e+00,5.016233999999999860e+00,7.353331999999999979e+00,3.423572999999999666e+01,4.163253999999999877e+01,9.839110999999999763e+01,6.707160000000000366e+01,4.172249999999999659e+01,2.417285000000000039e+01,1.102796000000000021e+01,3.710933999999999955e+00
6.775441999999999965e+00,2.845666999999999902e+01,4.297796999999999912e+01,8.223221000000000558e+00,5.391226000000000340e+01,4.516210999999999842e+01,5.374050999999999689e+00,4.869393000000000171e+01,1.647955999999999932e+01,1.573141999999999996e+01,1.010652999999999935e+01,8.423631999999999564e+00,3.844239999999999924e+01,7.757435000000000080e+00,4.982039000000000328e+00,7.475287999999999933e+00,3.386267000000000138e+01,4.206253000000000242e+01,9.847314000000000078e+01,6.703918000000000177e+01,4.169738000000000255e+01,2.416184000000000154e+01,1.101539000000000001e+01,3.708664999999999878e+00
